conversation_tagging_id	index_en	id	msg	time	chat_id	user_id	word count	Language	Preassigned Topic	Preassigned Subtopic	Topic_L1	Topic_L2	AnswerType	Confirmation	Scenario
1922	48275	420601	Hi. I want to ask how to pay the bill? Can I using banking online to pay it?	1478251645	18023	0	18	English	Billing	Payment Channel	Billing	PaymentChannel	Procedure	False	HowPay
1922	48283	420664	I want to pay the bill through online banking.	1478252477	18023	0	9	English	Billing	Payment Channel	Billing	PaymentChannel	Procedure	False	RequestPay
1922	48287	420759	I see. Seems like self care more easier. Can I know how is the process of paying the bill?	1478253380	18023	0	19	English	Billing	Payment Channel	Billing	PaymentChannel	Procedure	False	HowPay
1928	48436	421611	How do I make payment via your potal	1478311288	18070	0	8	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
1932	48499	422368	How to pay with FPX	1478326407	18101	0	5	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
1945	48797	424011	how to make a payment?	1478413558	18177	0	5	English	Billing	Payment Channel	Billing	PaymentChannel	Procedure	False	HowPay
1946	48810	424617	HOW TO PAY ON LINE	1478475122	18206	0	5	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
1957	49061	426083	I paid it to the Red 1 Network Sdn. Bhd. It is true payee name for me to pay?	1478499792	18279	0	19	English	Billing	Payment Status	Billing	PaymentChannel	ObjectName	True	PayWho
1958	49086	426125	Is there a simple way to pay bill ?	1478500396	18283	0	9	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	True	HowPay
1958	49087	426128	I ned to make payment using this acc	1478500419	18283	0	8	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	RequestPay
1959	49112	426211	Is there any simple way to pay bill online?	1478502425	18288	0	9	English	Billing	Payment Channel	Billing	PaymentChannel	Procedure	False	HowPay
1962	49144	427691	how can i pay my red 1 bill?	1478562888	18349	0	8	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
1971	49394	429070	I want to pay red tone bill via online banking	1478586876	18410	0	10	English	Billing	Make Payment - Kiosk / Epay / BSN / Maybank / RHB	Billing	PaymentChannel	Procedure	False	RequestPay
1974	49454	429676	how to online make payment	1478594957	18435	0	5	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
1974	49457	429691	can i online made my redone bill payment	1478595055	18435	0	8	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	True	RequestPay
1974	49462	429705	55 <NL>facePAW AI FEN<NL>can i online made my redone bill p	1478595276	18435	0	10	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	True	RequestPay
1993	49876	432071	HOW TO PAY BILL BY CREDIT CARD	1478676707	18533	0	7	English	Billing	Payment Channel	Billing	PaymentChannel	Procedure	False	HowPay
2006	50254	434965	oooo....ok...so if i made online thru maybank 2 u.....is the payment will be real time away or will be delay a couple days	1478819881	18647	0	21	English	Billing	Unsuspend lines - (Within 50 days)	Billing	PaymentChannel	ObjectTime	True	WhenProcess
2018	50576	436853	petronas e-pay meaning counter or machine	1478909797	18720	0	6	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	ObjectDefinition	False	PaymentChannelOthers
2019	50585	436958	how may i pay online	1478918041	18725	0	5	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2032	51070	438416	hi,<NL>i want to pay bill by online	1478997341	18780	0	7	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	RequestPay
2036	51177	438638	Can I online payment for my redone?	1479002647	18791	0	7	English	Billing	Payment Type	Billing	PaymentChannel	Procedure	True	HowPay
2037	51207	438833	How can I pay for my redone bill?	1479007821	18798	0	8	English	Billing	Payment Channel	Billing	PaymentChannel	Procedure	False	HowPay
2038	51241	438852	I'm Wong. How i'm going to pay my Redone bill via E wallet sms method?	1479008127	18799	0	15	English	Billing	Payment Type	Billing	PaymentChannel	Procedure	False	HowPay
2046	51511	440584	can i pay bill at pbe???	1479086514	18888	0	6	English	Billing	Billing Details	Billing	PaymentChannel	Procedure	True	RequestPay
2047	51546	440600	How can i make payment online ?	1479086618	18889	0	7	English	Billing	Payment Type	Billing	PaymentChannel	Procedure	False	HowPay
2047	51560	440662	how to pay through Jompay?	1479087441	18889	0	5	English	Billing	Payment Type	Billing	PaymentChannel	Procedure	False	HowPay
2051	51696	441197	how i want to pay my bills	1479093673	18915	0	7	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2051	51701	441204	i want to pay my bill thru cimb click	1479093762	18915	0	9	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	RequestPay
2052	51713	441226	how to pay bill in Singapore?	1479094033	18916	0	6	English	Billing	Payment Channel	Billing	PaymentChannel	Procedure	False	HowPay
2070	52182	442418	Hi, may i know how to pay bill online?	1479110468	18973	0	9	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2070	52188	442498	I want to pay my bills now but there are no instructions on your website	1479111017	18973	0	15	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2074	52282	442675	I live at gombak and there is celcom kiosk at giant	1479112055	18982	0	11	English	Billing	Payment Channel	Billing	PaymentChannel	None	False	None
2075	52295	442833	PAY BIL	1479114059	18988	0	2	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	RequestPay
2075	52302	442853	I WANT HELP MY MUM PAY BIL BY USING MAYBANK 2 U	1479114297	18988	0	10	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	RequestPay
2079	52384	443000	Can I make payment here by credit card?	1479117026	18998	0	8	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	True	HowPay
2097	52794	445929	HOW TO MAKE ONLINE PAYMENT	1479188315	19132	0	5	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2110	53205	447505	Online payment requested my bank login and password?	1479201056	19191	0	8	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	ObjectName	False	PaymentChannelOthers
2116	53400	448155	online banking	1479208817	19217	0	2	English	Billing	Payment Status	Billing	PaymentChannel	None	False	None
2116	53401	448156	maybank 2 u	1479208820	19217	0	1	English	Billing	Payment Status	Billing	PaymentChannel	None	False	None
2120	53531	448743	CAN I MAKE PAYMENT AT PBB ONLINE?	1479256608	19252	0	7	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	True	RequestPay
2120	53544	448778	CREDIT CARD?	1479256853	19252	0	2	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	None	False	None
2138	54096	450488	since i havent make my payment as the merchant near me system down .	1479273236	19323	0	14	English	Billing	Un-bar lines - Overdue Payment	Billing	PaymentChannel	None	False	None
2143	54217	451015	HAI, HOW TO PAY BILL ONLIINE FROM HOME	1479278883	19353	0	8	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2143	54218	451022	WITHOUT SIGNUP TO AUTODEBIT FORM	1479278941	19353	0	5	English	Billing	Make Payment - Selfcare	None	None	None	False	None
2144	54234	451170	I want to pay my bill	1479280402	19359	0	6	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	RequestPay
2154	54454	451935	how do i pay my bill online	1479295133	19395	0	7	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2168	54790	452630	But im using Maybank 2 e.	1479348779	19429	0	4	English	Billing	Make Payment - Kiosk / Epay / BSN / Maybank / RHB	Billing	PaymentChannel	None	False	None
2168	54793	452641	its maybank 2 e. not maybank 2 u.	1479348958	19429	0	4	English	Billing	Make Payment - Kiosk / Epay / BSN / Maybank / RHB	Billing	PaymentChannel	None	False	None
2168	54796	452646	how many day it will clear if I pay use jompay?	1479349014	19429	0	11	English	Billing	Make Payment - Kiosk / Epay / BSN / Maybank / RHB	Billing	PaymentChannel	ObjectTime	False	WhenProcess
2188	55236	456797	what is billier code?	1479540990	19617	0	4	English	Billing	Billing Details	Billing	PaymentChannel	ObjectName	False	PayWho
2188	55240	456801	I'm Yeoh. i would like to make payment through jompay service	1479541044	19617	0	11	English	Billing	Billing Details	Billing	PaymentChannel	Procedure	False	RequestPay
2188	55242	456803	what is billier code? where should i find it?	1479541108	19617	0	9	English	Billing	Billing Details	Billing	PaymentChannel	ObjectName	False	PayWho
2190	55295	456927	may i know how to online payment my bill	1479542938	19623	0	9	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2191	55328	456997	have any other way to pay bill?	1479544653	19624	0	7	English	Billing	Payment Channel	Billing	PaymentChannel	Procedure	False	HowPay
2191	55331	457000	how can i pay my redONE bill with Maybank 2 u.com	1479544807	19624	0	9	English	Billing	Payment Channel	Billing	PaymentChannel	Procedure	False	HowPay
2195	55466	457459	I'm online now, how to pay bill	1479559211	19645	0	7	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2213	55915	460086	i want to pay my bill	1479714381	19757	0	6	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	RequestPay
2215	55958	460522	how can I make online payment then	1479723327	19777	0	7	English	Billing	Un-bar lines - Overdue Payment	Billing	PaymentChannel	Procedure	False	HowPay
2215	55962	460528	Yes, I am planning to make the full payment now	1479723375	19777	0	10	English	Billing	Un-bar lines - Overdue Payment	Billing	PaymentChannel	None	False	RequestPay
2215	55972	460548	I can't make any payment through bank (TAC)	1479723643	19777	0	8	English	Billing	Un-bar lines - Overdue Payment	None	None	None	False	None
2215	55976	460552	I want to make payment now	1479723680	19777	0	6	English	Billing	Un-bar lines - Overdue Payment	Billing	PaymentChannel	Procedure	False	RequestPay
2215	55982	460558	the question is how to make payment if my number is barred	1479723752	19777	0	12	English	Billing	Un-bar lines - Overdue Payment	Billing	PaymentChannel	Procedure	False	HowPay
2218	56070	461056	maybank online	1479783699	19802	0	2	English	Billing	Payment Status	Billing	PaymentChannel	None	False	None
2235	56559	462801	i need pay bill	1479819137	19873	0	4	English	Billing	Make Payment - Dealers	Billing	PaymentChannel	Procedure	False	RequestPay
2241	56678	463184	how to pay my bill...	1479867521	19894	0	5	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2243	56730	463320	I would like to pay the bill of this month, but there is no record yet, may i know how?	1479868858	19898	0	20	English	Billing	Payment Channel	Billing	BillOutstanding	Procedure	True	WhichFieldToPay
2245	56762	463619	HI,HOW TO MAKE A PAYMENT BY ONLINE	1479875086	19909	0	7	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2262	57152	466176	please advise payment method available	1479962813	20024	0	5	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	ObjectName	False	HowPay
2262	57154	466179	online banking?	1479962851	20024	0	2	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	None	False	None
2277	57617	468485	not, I mean now I want payment to u	1480050730	20118	0	9	English	Billing	Billing Details	Billing	PaymentChannel	Procedure	False	RequestPay
2293	58028	469905	how to pay the bill online?	1480121460	20172	0	6	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2320	58816	473665	need My Jompay ref 1 to pay bill online as i didn't receive my bill thru email	1480250542	20330	0	17	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	ObjectName	False	PayWho
2320	58826	473698	wat about the ref number ?	1480251062	20330	0	6	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	ObjectName	False	PayWho
2320	58828	473701	nvm pay thru jompay before, 1 st time.	1480251116	20330	0	6	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2320	58829	473702	never pay using jompay before i mean	1480251191	20330	0	7	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2324	58915	473852	I make the payment via maybank 2 u	1480292620	20338	0	6	English	Billing	Billing Charges	Billing	PaymentChannel	None	False	RequestPay
2329	59033	474365	is there any method i can pay for this	1480301948	20361	0	9	English	Billing	Billing Details	Billing	PaymentChannel	ObjectName	False	HowPay
2329	59034	474367	except from going to senheng store	1480301958	20361	0	6	English	Billing	Billing Details	None	None	None	False	None
2330	59074	474812	So I make manual payment for last month bill ?	1480306525	20379	0	10	English	Billing	Auto Debit Application	Billing	PaymentChannel	Procedure	True	HowPay
2330	59083	474846	Awesome. Last time it accepted Visa & Master only if I am not mistaken ...	1480306802	20379	0	15	English	Billing	Auto Debit Application	None	None	None	False	None
2333	59147	475066	HI HOW TO PAY ONLINE?	1480309166	20389	0	5	English	Billing	Payment Channel	Billing	PaymentChannel	Procedure	False	HowPay
2351	59665	476411	I received the Invoice .<NL>Where do I pay for the charge?	1480329443	20449	0	11	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2359	59909	477506	HOW TO PAY BILL	1480388464	20495	0	4	English	Billing	Payment Channel	Billing	PaymentChannel	Procedure	False	HowPay
2365	60042	477726	Hai..can i pay the bill by using my iphone??	1480391475	20510	0	9	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	True	HowPay
2365	60048	477769	Can i pay through redone website using my iphone??	1480391780	20510	0	9	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	True	HowPay
2369	60145	477894	online transfer without using selfcare?	1480393418	20516	0	5	English	Billing	Billing Details	Billing	PaymentChannel	Procedure	False	HowPay
2371	60188	478164	how could I make an payment for the bill this month	1480396712	20527	0	11	English	Billing	Billing Details	Billing	PaymentChannel	Procedure	False	HowPay
2386	60528	479957	Account mbb	1480465892	20604	0	2	English	Billing	Make Payment - Kiosk / Epay / BSN / Maybank / RHB	None	None	None	False	None
2386	60531	479961	I need ac mbb to pay bill	1480465910	20604	0	7	English	Billing	Make Payment - Kiosk / Epay / BSN / Maybank / RHB	None	None	None	False	None
2386	60539	479975	If can't never mind I go to counter pay when I have time	1480466133	20604	0	13	English	Billing	Make Payment - Kiosk / Epay / BSN / Maybank / RHB	None	None	None	False	None
2393	60700	480350	if 1 of my line been blok how to make the payment for it?	1480469994	20623	0	14	English	Billing	Increase credit limit	Billing	PaymentChannel	Procedure	False	HowPay
2398	60908	481494	HI,HOW CAN CHECK MY JOMPAY CODE ON MY BILL?I CAN'T FIND MY JOMPAY CODE.THX.	1480483576	20665	0	14	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	ObjectName	False	PayWho
2398	60922	481530	BUT I DON'T HAVE MAYBANK 2 U,CAN I KNOW HOW TO MAKE PAYMENT BY EBANKING VIA PUBLIC BANK?THX YA.	1480484081	20665	0	19	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	True	HowPay
2399	60935	481562	How can i do 1-time payment for bill	1480484873	20668	0	8	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2399	60944	481574	Actually I intend to pay my bill for final time.	1480484999	20668	0	10	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2410	61260	482341	How can i pay the bill?	1480493378	20704	0	6	English	Billing	Unsuspend lines - (Within 50 days)	Billing	PaymentChannel	Procedure	False	HowPay
2444	62137	488824	so about my payment to redone if without use auto payment can ?	1480576061	21016	0	13	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	MethodExcept
2451	62277	490119	Paying bill online when is it possible?	1480584906	21070	0	7	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2454	62336	490581	hye<NL>i want to pay thru cimbcliks	1480590713	21095	0	6	English	Billing	Make Payment - Kiosk / Epay / BSN / Maybank / RHB	Billing	PaymentChannel	Procedure	False	RequestPay
2462	62558	491335	how i pay online?	1480640516	21129	0	4	English	Billing	Billing Charges	Billing	PaymentChannel	Procedure	False	HowPay
2467	62680	491479	may i know ur bank details for us to make online transfer	1480641646	21141	0	12	English	Billing	Make Payment - Kiosk / Epay / BSN / Maybank / RHB	Billing	PaymentChannel	ObjectName	False	PayWho
2481	63178	495771	I met some problem in paying the bill. Can i pay it thru online banking? pbb	1480688727	21362	0	16	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2481	63179	495783	corporate code is celcom right?	1480688888	21362	0	5	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	ObjectName	True	PayWho
2485	63310	496346	Gut morning how to pay my bill on line??	1480721951	21389	0	9	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2485	63315	496356	Now I'm on line don't know how to pay my redone bill	1480722055	21389	0	12	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2486	63326	496474	can i pay my bill thru autodeduct	1480724514	21393	0	7	English	Billing	Payment Channel	Billing	AutoDebit	Procedure	True	HowApply
2486	63333	496482	not auto debit , i want to pay my bill thru merchant by calling since bill has been barred	1480724673	21393	0	19	English	Billing	Payment Channel	Billing	PaymentChannel	Procedure	False	HowPay
2486	63351	496518	so i xouldnt pay by calling redone n deduct from my acc	1480725243	21393	0	12	English	Billing	Payment Channel	None	None	None	False	None
2486	63353	496528	same as other provider, i just call them n asking for payment, straight away they verify n make the payment on the spot	1480725305	21393	0	23	English	Billing	Payment Channel	None	None	None	False	None
2508	63929	500325	M 2 u	1480814010	21556	0	1	English	Billing	Payment Status	Billing	PaymentChannel	None	False	None
2508	63930	500327	Maybank transfer	1480814021	21556	0	2	English	Billing	Payment Status	Billing	PaymentChannel	None	False	None
2508	63933	500333	No I use m 2 u to pay bill	1480814063	21556	0	7	English	Billing	Payment Status	Billing	PaymentChannel	None	False	None
2509	63980	500439	online banking	1480815046	21562	0	2	English	Billing	Payment Status	Billing	PaymentChannel	None	False	None
2511	64043	500587	I joined 8 oct. My data usage should be calculated from when? 1 - 30 per month or 8 - 7 next mth?	1480816632	21566	0	19	English	Billing	Billing Charges	Billing	PaymentCycle	ObjectTime	False	WhenBillUpdate
2518	64240	501969	And I use online transfer to pay bill	1480839169	21624	0	8	English	Billing	Make Payment - Kiosk / Epay / BSN / Maybank / RHB	Billing	PaymentChannel	None	False	None
2521	64315	502262	CAN I MAKE A PAYMENT VIA TIHIS ONLINE	1480847276	21634	0	8	English	Billing	Billing Charges	Billing	PaymentChannel	Procedure	True	HowPay
2522	64324	502384	how to make payment online	1480853854	21644	0	5	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2530	64519	503377	can I pay my Redone bill through Maybank 2 u?	1480899989	21687	0	9	English	Billing	Payment Channel	Billing	PaymentChannel	Procedure	True	HowPay
2530	64524	503387	I think I can go thorugh Maybank 2 u to pay the redone	1480900133	21687	0	11	English	Billing	Payment Channel	Billing	PaymentChannel	None	False	None
2530	64530	503395	it is ok, I will pay through Maybank 2 u	1480900189	21687	0	8	English	Billing	Payment Channel	Billing	PaymentChannel	None	False	None
2539	64792	504502	how do i pay redone bill online<NL>?	1480909182	21741	0	7	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2540	64800	504602	hello..just want to know,how can i pay redone's bills via online?	1480910307	21745	0	11	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2567	65691	509579	i wan to pay payment	1480999462	21933	0	5	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	RequestPay
2567	65692	509580	how to online pay	1480999470	21933	0	4	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2568	65731	509677	Quite impossible for me to settle the payment at selfcare. I will do it via Maybank 2 u today	1481000208	21935	0	17	English	Billing	Billing Details	Billing	PaymentChannel	None	False	None
2586	66330	513253	hi<NL>may I know how to paybill online?	1481090753	22066	0	7	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2588	66369	513392	i want make payment by online	1481092130	22073	0	6	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	RequestPay
2589	66380	513810	Hi. I wish to make payment online via M 2 U... please advice	1481096480	22088	0	11	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	RequestPay
2589	66392	513840	so it is not possible to remit pyment via m 2 u directly	1481096643	22088	0	11	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	None	True	WhenProcess
2590	66400	514702	where can i pay the bill?	1481106518	22116	0	6	English	Billing	Payment Channel	Billing	PaymentChannel	Procedure	False	HowPay
2590	66406	514708	payment channel	1481106625	22116	0	2	English	Billing	Payment Channel	None	None	None	False	None
2590	66408	514717	redone's dealer?	1481106727	22116	0	2	English	Billing	Payment Channel	None	None	None	False	None
2590	66420	514742	which banker is red 1 corresponding corporator?	1481106951	22116	0	7	English	Billing	Payment Channel	Billing	PaymentChannel	ObjectName	False	PayWho
2592	66494	514860	HOW TO ONLINE PAY	1481110167	22121	0	4	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2592	66519	514938	any other method that i can use to pay?	1481111347	22121	0	9	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	ObjectName	True	HowPay
2596	66625	515081	online can pay bill or not?	1481114677	22129	0	6	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	True	HowPay
2602	66826	516362	hi, how to pay my bill online? can i pay through maybank 2 u?	1481158831	22174	0	12	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	True	HowPay
2602	66844	516399	i'm trying to pay by maybank 2 u	1481159385	22174	0	6	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	None	False	HowPay
2602	66845	516401	may i khow my account no?	1481159419	22174	0	6	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	ObjectName	False	UseWhatAccountID
2602	66852	516415	i just register selfcare n get my bill amount. before i just pay my the agent where i reg my acc	1481159573	22174	0	21	English	Billing	Make Payment - Selfcare	None	None	None	False	None
2604	66887	517298	PAY MY BILL	1481169978	22211	0	3	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	None	False	RequestPay
2604	66891	517303	USING FPX	1481170025	22211	0	2	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	None	False	None
2606	66959	517527	I WAN TO MAKE PAYMENT ONLINE	1481175752	22220	0	6	English	Billing	Payment Channel	Billing	PaymentChannel	Procedure	False	RequestPay
2615	67198	519206	How to pay bill	1481201150	22278	0	4	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2622	67355	520771	hello, if i want to pay my bills online, how can i get redone account number?	1481258201	22344	0	16	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	PayWho
2622	67363	520783	if i want to pay my bills online,	1481258360	22344	0	8	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2625	67497	521328	how can i pay the bill thru online?	1481271354	22365	0	8	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2641	67937	523851	HOW TO MAKE PAYMENT	1481357529	22460	0	4	English	Billing	Billing Details	Billing	PaymentChannel	Procedure	False	HowPay
2652	68300	527248	no.. every month i used m 2 u to make payment	1481518085	22599	0	9	English	Billing	Payment Status	Billing	PaymentChannel	None	False	None
2656	68390	527709	how to online pay the bull?	1481531025	22617	0	6	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2656	68393	527714	how to online pay the bull?	1481531076	22617	0	6	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2658	68447	528150	I need to go redone branch to settle my bill?	1481547737	22638	0	10	English	Billing	Billing Details	Billing	PaymentChannel	Procedure	True	HowPay
2658	68448	528151	or paid directly thru internet banking	1481547763	22638	0	6	English	Billing	Billing Details	Billing	PaymentChannel	None	False	None
2661	68564	528804	How to pay online?	1481589062	22665	0	4	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2663	68604	528923	Of RM 50 via maybank 2 u	1481590459	22669	0	4	English	Billing	Billing Charges	Billing	PaymentChannel	None	False	None
2671	68782	529830	how to paybill online	1481605261	22720	0	4	English	Billing	Payment Channel	Billing	PaymentChannel	Procedure	False	HowPay
2674	68828	529976	I WOULD LIKE TO ENQUIRY, I WANT TO BANKING PAYMENT IN MAYBANK. SO HOW TO BANKING? PLS ADVISE<NL>MY NAME IS NAZEERE BHANU BINTI FAZUL MOHAMED<NL>IC NO: 741228 - 75 - 5038 <NL>A/C 200126708 	1481608192	22728	0	27	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2685	69106	531375	Hi, pls advise where i can pay bill at Bukit Mertajam, Penang	1481633104	22782	0	12	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	ObjectLocation	False	WherePay
2687	69190	531436	How to make a online payment	1481633872	22785	0	6	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2688	69228	531660	maybank 2 u	1481636229	22790	0	1	English	Billing	Payment Status	Billing	PaymentChannel	None	False	None
2695	69430	534152	how to pay through maybank 2 u	1481701694	22908	0	5	English	Billing	Make Payment - Kiosk / Epay / BSN / Maybank / RHB	Billing	PaymentChannel	Procedure	False	HowPay
2698	69521	534225	how should I know the date of my redone account monthly payment?	1481702228	22914	0	12	English	Billing	Billing Cycle	Billing	PaymentCycle	ObjectTime	False	WhenBillUpdate
2700	69563	534259	hello, how i pay the bill via maybank 2 u ?	1481702492	22916	0	9	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2700	69569	534284	may i know how i pay the bill via maybank 2 U ?	1481702667	22916	0	11	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	True	HowPay
2704	69636	534693	May i know what is jompay cod for redone?	1481708477	22933	0	9	English	Billing	Make Payment - Kiosk / Epay / BSN / Maybank / RHB	Billing	PaymentChannel	ObjectName	False	PayWho
2716	70020	536360	Morning,if let say i want to make payment from cimb, which is the corporate name for redone	1481762298	23012	0	17	English	Billing	Un-bar lines - Overdue Payment	Billing	PaymentChannel	ObjectName	False	PayWho
2734	70495	537999	How to pay online	1481773214	23073	0	4	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2734	70499	538005	How to pay online	1481773334	23073	0	4	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2736	70580	538276	Hi, can I pay my bill online?	1481775469	23088	0	7	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	True	HowPay
2749	70965	540017	hi how to make payment online?	1481790070	23154	0	6	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2755	71140	540621	I want to pay this bil now! How?	1481794050	23179	0	8	English	Billing	Payment Channel	Billing	PaymentChannel	Procedure	False	RequestPay
2755	71144	540627	I want to pay this bill now,how? My name is Cheah Soo Wei	1481794106	23179	0	13	English	Billing	Payment Channel	Billing	PaymentChannel	Procedure	False	RequestPay
2755	71152	540640	This method can use by android hp?	1481794261	23179	0	7	English	Billing	Payment Channel	None	None	None	True	None
2756	71165	540684	i just want to know how to pay the bill	1481796092	23182	0	10	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2756	71168	540697	after i download the 'DOWNLOAD AND PAY BILL " then what nee i do ?	1481796311	23182	0	15	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2756	71172	540716	no, i didnt see the pay now right noe miss. when i click the button on download & pay bill only form	1481796498	23182	0	22	English	Billing	Make Payment - Selfcare	Billing	BillingTroubleShooting	Reason	True	CannotPayBill
2763	71351	541775	Yes..maybank 2 u	1481812637	23240	0	1	English	Billing	Payment Status	Billing	PaymentChannel	None	False	None
