conversation_tagging_id	index_en	id	msg	time	chat_id	user_id	word count	Language	Preassigned Topic	Preassigned Subtopic	Topic_L1	Topic_L2	AnswerType	Confirmation	Scenario
2902	75610	562404	and still charged me full price?	1482314445	24099	0	6	English	Billing	Data Bundle / PPU Rate	Billing	BillBreakdown	Reason	False	WhyItemAmount
2913	75948	564283	I want to know...what is 'PRODUCT CHARGE'	1482377905	24186	0	7	English	Billing	Billing Details	Billing	BillBreakdown	ObjectDefinition	False	ItemDefinition
2913	75949	564289	My previous bil dont hv any product charges...but for jan 2017 bil i hv that charges	1482377965	24186	0	16	English	Billing	Billing Details	Billing	BillBreakdown	Reason	False	WhyItemAmount
2914	75972	564285	Hi, may I know why my product charges is RM 9.30 for this month?<NL>Before this it is only RM 8 	1482377919	24188	0	18	English	Billing	Product Charges	Billing	BillBreakdown	Reason	True	WhyItemAmount
2915	76009	564446	How to check my usage?	1482379399	24195	0	5	English	Billing	Billing Details	Billing	Document	Procedure	False	HowViewBill
2925	76322	565491	Hi....actually I not understand to read view bill?	1482394987	24242	0	8	English	Billing	Billing Details	Billing	Document	Procedure	False	HowViewBill
2926	76345	565633	what does total current utilisation 217.63 means?	1482396626	24247	0	7	English	Billing	Billing Details	Billing	BillBreakdown	ObjectDefinition	False	ItemDefinition
2926	76347	565635	that means that amount need to be pay before 1 st feb or?	1482396670	24247	0	12	English	Billing	Billing Details	Billing	BillBreakdown	Others	True	ItemDefinition
2933	76471	566540	Just now i just checked my data usage, then realized that why my data in use although i didn't on my data?and the Redone keep charging the fee.very angry when see this.from rm 37. xx increase to rm 46. xx	1482420403	24294	0	37	English	Billing	Data Bundle / PPU Rate	Billing	BillBreakdown	Reason	False	WhyItemAmount
2978	77593	572517	How do I know the calls made to is/are from Redone	1482728261	24556	0	11	English	Billing	Billing Details	Billing	Wrong	Procedure	False	None
2978	77603	572547	but I am asking you how to identify the numbers so that I know to whom that number belong	1482728530	24556	0	19	English	Billing	Billing Details	Billing	Wrong	Procedure	False	None
2981	77668	572938	how to trace data balance	1482741022	24576	0	5	English	Billing	Data Bundle / PPU Rate	Billing	Wrong	Procedure	False	None
2981	77685	572992	only can use * 123 # to check ?	1482741425	24576	0	7	English	Billing	Data Bundle / PPU Rate	Billing	Wrong	Object	False	None
2983	77736	573139	BILL CHARGE	1482743912	24582	0	2	English	Billing	Billing Details	Billing	BillOutstanding	None	False	None
2983	77741	573154	WHAT THE MEANS PRODUCT CHARGE	1482744000	24582	0	5	English	Billing	Billing Details	Billing	BillBreakdown	ObjectDefinition	False	ItemDefinition
