conversation_tagging_id	index_en	id	msg	time	chat_id	user_id	word count	Language	Preassigned Topic	Preassigned Subtopic	Topic_L1	Topic_L2	AnswerType	Confirmation	Scenario							
2280	57683	468654	"Dear PAUL LING FONG,<NL><NL>We are pleased to inform you that your online payment via iPay 88 is successful. Your credit card/bank account has been debited with MYR 100.00. <NL><NL>Please note that IPAY 88 *RED 1 NETWORK will be listed in your credit card/bank statement for this transaction.<NL><NL>Transaction Detail<NL>Transaction ID : T 113521689100 <NL>Transaction Date : 25 -Nov- 2016 2 : 34 : 31 PM<NL>Transaction Amount : MYR 100.00 <NL>Payment Type : Credit Card<NL>Product Description : customer id: 200685394 ( 0133860707 )"	1480055809	20132	0	65	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	PaymentStatus	None	False	InformPayment							
2280	57694	468743	i have just made a payment of rm 100 just now	1480056917	20132	0	10	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	PaymentStatus	None	False	InformPayment							
2281	57718	468719	why already paid by online maybank 2 u 2 day	1480056709	20133	0	8	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	PaymentStatus	None	False	InformPayment							
2281	57734	468810	i already paid last 2 day RM 50 	1480057251	20133	0	8	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	PaymentStatus	None	False	InformPayment							
2285	57841	468989	can you help me to check?	1480059035	20139	0	6	English	Billing	Billing Charges	None	None	None	True	None							
2295	58087	469984	i did made payment 2 days ago	1480123228	20176	0	7	English	Billing	Payment Status	Billing	PaymentStatus	None	False	InformPayment							
2295	58094	469995	can u check whether redone did received the payment or not	1480123320	20176	0	11	English	Billing	Payment Status	Billing	PaymentStatus	ObjectName	True	ConfirmPaymentReceived							
2295	58105	470006	so u did received the payment	1480123507	20176	0	6	English	Billing	Payment Status	Billing	PaymentStatus	ObjectName	True	ConfirmPaymentReceived							
2300	58286	470941	can i know when did i made payment?	1480138117	20216	0	8	English	Billing	Unsuspend lines - (Within 50 days)	Billing	PaymentStatus	ObjectTime	False	LastPayment							
2305	58424	471887	I have paid my bill via maybank 2 u but..i don't get any update about my pay..	1480202155	20254	0	15	English	Billing	Payment Status	Billing	PaymentStatus	Reason	False	WhyNotUpdated							
2307	58478	471953	I'VE MADE THE PAYMENT VIA MAYBANK 2 U ONLINE	1480210684	20257	0	7	English	Billing	Payment Status	Billing	PaymentStatus	None	False	InformPayment							
2307	58488	471963	"THATS ALL THANK YOU, I THOUGHT AUTAMATIC AFTER PAYMENT RECEIVED THE NOTIFICATION"	1480210938	20257	0	12	English	Billing	Payment Status	Billing	PaymentStatus	Reason	False	NoNotification							
2311	58563	472108	i already make payment last few day	1480214639	20264	0	7	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	PaymentStatus	None	False	InformPayment							
2312	58598	472175	I just paid 100 rite	1480215680	20265	0	5	English	Billing	Un-bar lines - Increase CL from RM150 to RM200	Billing	PaymentStatus	ObjectName	True	ConfirmPaymentReceived							
2324	58908	473827	Can you check if your system already received my payment?	1480292131	20338	0	10	English	Billing	Billing Charges	Billing	PaymentStatus	ObjectName	True	ConfirmPaymentReceived							
2324	58914	473847	But I already make the payment on 25 / 11 	1480292560	20338	0	8	English	Billing	Billing Charges	Billing	PaymentStatus	None	False	InformPayment							
2324	58917	473858	I've checked throught maybank 2 u. The payment is successful	1480292749	20338	0	8	English	Billing	Billing Charges	Billing	PaymentStatus	None	False	InformPayment							
2324	58924	473894	I told you few times that I already make payment on 25 / 11 / 2016 @ 2026 hr	1480293449	20338	0	13	English	Billing	Billing Charges	Billing	PaymentStatus	None	False	InformPayment							
2330	59058	474732	Is my November bill paid? I did auto-payment previously. Guess Maybank issues new credit card with PIN number security feature & that's why redONE didn't do auto debit ... Can u update my new credit card for auto debit?	1480305757	20379	0	39	English	Billing	Auto Debit Application	Billing	PaymentStatus	Object	False	ConfirmPaymentReceived							
2331	59102	474883	JUST PAID	1480306994	20381	0	2	English	Billing	Increase credit limit	Billing	PaymentStatus	None	False	InformPayment							
2348	59595	476417	"i have just made a payment, which was about 70 ringgit"	1480329502	20445	0	11	English	Billing	Billing Details	Billing	PaymentStatus	None	False	InformPayment							
2352	59714	476604	how do i check if i had pay the bill?	1480332861	20456	0	10	English	Billing	Billing Details	Billing	BillOutstanding	Procedure	False	BillAmount							
2352	59719	476609	how about the current update of the payment coz i first time use maybank to pay for redOne bill now but i havent receive the message about it receive my payment	1480333008	20456	0	31	English	Billing	Billing Details	Billing	PaymentStatus	Reason	False	NoNotification							
2353	59741	476888	yesterday I make a payment and received msg from red 1 that payment is done	1480378652	20469	0	15	English	Billing	Make Payment - Selfcare	Billing	PaymentStatus	None	False	InformPayment							
2353	59742	476889	but this morning.. why still stated the bill is pay now	1480378670	20469	0	11	English	Billing	Make Payment - Selfcare	Billing	PaymentStatus	Reason	False	WhyNotUpdated							
2354	59772	476952	MAKE PAYMENT ALREADY RM 80 + 260 	1480380936	20472	0	4	English	Billing	Un-bar lines - Increase CL from RM200 to RM300	Billing	PaymentStatus	None	False	InformPayment							
2355	59805	477052	Jompay thru Maybank 2 u RM 100 	1480381965	20475	0	4	English	Billing	Payment Status	Billing	PaymentStatus	None	False	InformPayment							
2355	59806	477054	thru kiosk RM 116 	1480381979	20475	0	3	English	Billing	Payment Status	Billing	PaymentStatus	None	False	InformPayment							
2355	59807	477055	why the payment channel too slow??	1480382002	20475	0	6	English	Billing	Payment Status	Billing	PaymentChannel	Reason	False	PaymentChannelOthers							
2355	59810	477059	Maybank 2 u set to monthly SI	1480382059	20475	0	5	English	Billing	Payment Status	Billing	PaymentChannel	None	False	PaymentChannelOthers							
2355	59811	477061	"Redone kiosk at IOI Mall, Bandar Putra Kulai at 7 pm"	1480382085	20475	0	10	English	Billing	Payment Status	None	None	None	False	None							
2355	59822	477112	"then, today u said did't update regarding the payment was done?"	1480382815	20475	0	11	English	Billing	Payment Status	Billing	PaymentStatus	Reason	False	WhyNotUpdated							
2355	59824	477125	"if i send the evidence to careline, what will they can do since still no update on my account?"	1480382898	20475	0	19	English	Billing	Payment Status	None	None	ObjectName	False	None							
2355	59825	477143	"which 1 is correct?<NL>if i send the evidence to careline, what will they can do since still no update on my account?"	1480383171	20475	0	22	English	Billing	Payment Status	None	None	ObjectName	False	None							
2362	59962	477552	i already paid yesterday	1480389740	20498	0	4	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	PaymentStatus	None	False	InformPayment							
2373	60242	478358	im already paid the bill	1480398152	20534	0	5	English	Billing	Un-bar lines - Increase CL from RM100 to RM150	Billing	PaymentStatus	None	False	InformPayment							
2375	60291	478537	i just paid through cimb not m 2 u . i paid at 29 Nov 2016 10 : 43 am cimbclick. Paid to mobile 88 /T 113686360000 	1480400086	20542	0	20	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	PaymentStatus	None	False	InformPayment							
2378	60346	478629	last month i pay 2 times RM 16.96 	1480400994	20548	0	7	English	Billing	Billing Details	Billing	BillingOthers	None	False	DoublePayment							
2381	60397	478759	i already paid	1480404395	20554	0	3	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	PaymentStatus	None	False	InformPayment							
2382	60431	478845	Okay i ady made the payment	1480405598	20557	0	6	English	Billing	Un-bar lines - Increase CL from RM100 to RM150	Billing	PaymentStatus	None	False	InformPayment							
2390	60637	480250	Yesterday through Jompay...	1480469346	20615	0	3	English	Billing	Unsuspend lines - (Within 50 days)	Billing	PaymentStatus	None	False	InformPayment							
2392	60686	480344	and i make payment by yesterday by m 2 u 50.32 	1480469963	20619	0	9	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	PaymentStatus	None	False	InformPayment							
2395	60842	480876	whether i have pay my payment just now?	1480474966	20637	0	8	English	Billing	Payment Status	Billing	PaymentStatus	ObjectName	True	ConfirmPaymentReceived							
2395	60843	480879	i still havent received ur receipt	1480474983	20637	0	6	English	Billing	Payment Status	Billing	PaymentStatus	Reason	False	NoNotification							
2407	61148	482210	I HAVE PAID RM 50 SINCE THIS MORNING	1480492003	20699	0	7	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	PaymentStatus	None	False	InformPayment							
2411	61299	482424	i know that but i want to see my payment that i ve paid .	1480494321	20706	0	15	English	Billing	Billing Details	Billing	PaymentStatus	Procedure	False	LastPayment							
2414	61347	482675	",may l have a look of my payment ?"	1480496037	20719	0	9	English	Billing	Billing Details	Billing	PaymentStatus	Procedure	True	LastPayment							
2418	61437	482944	I JUZ PAID RM 50 THIS MORNING	1480499133	20730	0	6	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	PaymentStatus	None	False	InformPayment							
2419	61463	483639	make payment	1480509405	20759	0	2	English	Billing	Unsuspend lines - (Within 50 days)	Billing	PaymentChannel	Procedure	False	HowPay							
2433	61810	485231	"Hi, i want to update my payment, since this morning I already live chat with your operator"	1480557162	20831	0	17	English	Billing	Unsuspend lines - (Within 50 days)	Billing	PaymentStatus	Request	False	WantUpdate							
2433	61820	485305	Then last night I already paid for RM 60. And already email to redone this morning	1480557477	20831	0	15	English	Billing	Unsuspend lines - (Within 50 days)	Billing	PaymentStatus	None	False	InformPayment							
2437	61900	486765	JUST WANNA DOUBLE CHECK BCOZ I ALREADY MAKE A PAYMENT RM 307.00 	1480563012	20913	0	12	English	Billing	Unsuspend lines - (Within 50 days)	Billing	PaymentStatus	ObjectName	True	ConfirmPaymentReceived							
2448	62209	489683	"after i successfully pay my bill, do i have to do anything?"	1480581680	21058	0	12	English	Billing	Payment Status	Billing	BillingOthers	Procedure	False	None							
2459	62474	491142	"hi, payment has been made recently for this account 200238716 pls check the status. tq"	1480636795	21120	0	15	English	Billing	Unsuspend lines - (Within 50 days)	Billing	PaymentStatus	ObjectName	True	ConfirmPaymentReceived							
2462	62552	491299	i want pay my bill	1480639946	21129	0	5	English	Billing	Billing Charges	Billing	PaymentChannel	Procedure	False	HowPay							
2472	62815	492034	i paid rm 188 yesterday	1480646125	21157	0	4	English	Billing	Make Payment - Selfcare	Billing	PaymentStatus	None	False	InformPayment							
2474	62923	492647	but i aldy paid 17 .. 	1480650587	21191	0	6	English	Billing	Billing Details	Billing	PaymentStatus	None	False	InformPayment							
2474	62925	492650	check when is my last payyment..?	1480650604	21191	0	6	English	Billing	Billing Details	Billing	PaymentStatus	ObjectTime	False	LastPayment							
2474	62928	492655	now u side say no payment..?	1480650636	21191	0	6	English	Billing	Billing Details	Billing	PaymentStatus	Reason	False	WhyNotUpdated							
2474	62962	492748	then i paid 17 for which month bill?	1480651571	21191	0	8	English	Billing	Billing Details	Billing	BillOutstanding	ObjectTime	False	PayingMonth							
2479	63092	493678	later i check back my payment history ...	1480659480	21257	0	8	English	Billing	Unsuspend lines - (Within 50 days)	Billing	PaymentStatus	None	False	LastPayment							
2479	63093	493681	payment rm 19.79 had been done..	1480659488	21257	0	5	English	Billing	Unsuspend lines - (Within 50 days)	Billing	PaymentStatus	None	False	InformPayment							
2482	63224	495985	May I know what happen to the payment I made today for this account no. if the number has been terminated?	1480691706	21371	0	21	English	Billing	Unsuspend lines - (Within 50 days)	Billing	PaymentStatus	ObjectName	True	PaymentStatusOthers							
2483	63239	496062	Hi...need redone confirmation on my online payment just now using maybank 2 u...pls help…	1480692581	21376	0	12	English	Billing	Payment Status	Billing	PaymentStatus	ObjectName	True	ConfirmPaymentReceived							
2486	63344	496500	i want to make payment rm 175 in order for to get my line back	1480725033	21393	0	14	English	Billing	Payment Channel	Billing	PaymentChannel	Procedure	False	HowPay							
2486	63347	496503	so i want to make payment thru calling merchant verification.	1480725098	21393	0	10	English	Billing	Payment Channel	Billing	PaymentChannel	Procedure	False	PaymentChannelOthers							
2490	63448	497476	Hi i want to check my payment	1480738183	21438	0	7	English	Billing	Billing Details	Billing	PaymentStatus	ObjectName	True	ConfirmPaymentReceived							
2490	63465	497521	Actually i have pay those bill on 1 st dec 2016 	1480738650	21438	0	10	English	Billing	Billing Details	Billing	PaymentStatus	None	False	InformPayment							
2490	63468	497530	But i paid for 01110761160 is rm 290.00 	1480738746	21438	0	7	English	Billing	Billing Details	Billing	PaymentStatus	None	False	InformPayment							
2490	63469	497531	And for 01110861160 rm 180.00 	1480738775	21438	0	4	English	Billing	Billing Details	Billing	PaymentStatus	None	False	InformPayment							
2495	63589	498072	i have paid some amount 2 days ago	1480747060	21461	0	8	English	Billing	Un-bar lines - Overdue Payment	Billing	PaymentStatus	None	False	InformPayment							
2495	63590	498073	100 rm	1480747065	21461	0	2	English	Billing	Un-bar lines - Overdue Payment	None	None	None	False	None							
2495	63591	498075	and today 50 rm	1480747071	21461	0	4	English	Billing	Un-bar lines - Overdue Payment	None	None	None	False	None							
2508	63910	500260	I already<NL> pay bill 100 rm	1480812971	21556	0	6	English	Billing	Payment Status	Billing	PaymentStatus	None	False	InformPayment							
2508	63911	500262	I already transfer pay money to maybank account	1480813017	21556	0	8	English	Billing	Payment Status	Billing	PaymentStatus	None	False	InformPayment							
2508	63916	500278	I already pay bill	1480813387	21556	0	4	English	Billing	Payment Status	Billing	PaymentStatus	None	False	InformPayment							
2508	63944	500360	Where money go?	1480814256	21556	0	3	English	Billing	Payment Status	None	None	ObjectName	False	None							
2509	63969	500407	overpaid my dec bill	1480814767	21562	0	4	English	Billing	Payment Status	Billing	Refund	Procedure	False	HowRefund							
2509	63978	500432	I just made payment about 5 minutes ago	1480814994	21562	0	8	English	Billing	Payment Status	Billing	PaymentStatus	None	False	InformPayment							
2512	64075	500788	my credit card already charge rm 9.01 	1480818767	21577	0	6	English	Billing	Billing Details	Billing	PaymentStatus	None	False	InformPayment							
2517	64215	501556	But I already paid	1480832637	21607	0	4	English	Billing	Unsuspend lines - (Within 50 days)	Billing	PaymentStatus	None	False	InformPayment							
2521	64301	502218	HELLO PLS HELP ME TO CHRECK MY LAST PAYMENT??	1480846700	21634	0	9	English	Billing	Billing Charges	Billing	PaymentStatus	ObjectName	False	LastPayment							
2522	64333	502412	bill paid online	1480854337	21644	0	3	English	Billing	Make Payment - Selfcare	Billing	PaymentStatus	None	False	InformPayment							
2524	64378	502526	"I had made payment just now. May i inrease my credit limit, tq"	1480857609	21650	0	13	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	CreditLimit	Request	False	IncreaseCreditLimit							
2526	64412	502654	"Hello, this afternoon I just made my RM 50 payment at Plentong Giant and the sales person told me I will receive the receipt via SMS but until now I still haven't get any message and my bill status still remain the same.... can you please help me to check what happen with this? Thanks."	1480860554	21656	0	54	English	Billing	Billing Details	Billing	PaymentStatus	ObjectName	True	ConfirmPaymentReceived							
2529	64501	503300	i saved the payment advise	1480898563	21682	0	5	English	Billing	Payment Status	None	None	None	False	None							
2534	64664	503851	paid bill for november	1480904347	21705	0	4	English	Billing	Billing Details	Billing	PaymentStatus	None	False	InformPayment							
2534	64674	503913	today only i paid november bill	1480904755	21705	0	6	English	Billing	Billing Details	Billing	PaymentStatus	None	False	InformPayment							
2543	64921	505312	I made payment yesterday	1480917201	21775	0	4	English	Billing	Unsuspend lines - (Within 50 days)	Billing	PaymentStatus	None	False	InformPayment							
2552	65225	506665	"Hi, I was wondering that I just finished payment via cimbclicks, how come under the option Download & Pay Bill there still show option Pay Now?"	1480929986	21829	0	26	English	Billing	Make Payment - Selfcare	Billing	PaymentStatus	Reason	False	WhyNotUpdated							
2554	65271	507170	I have paid the bill	1480937770	21845	0	5	English	Billing	Unsuspend lines - (Within 50 days)	Billing	PaymentStatus	None	False	InformPayment							
2555	65308	507496	may i ask whether i have paid any month beofre	1480946990	21858	0	10	English	Billing	Billing Charges	Billing	PaymentStatus	ObjectName	True	LastPayment							
2571	65814	510083	hi how can i know i paid for my plans?	1481007252	21953	0	10	English	Billing	Payment Status	Billing	BillOutstanding	Procedure	False	BillAmount							
2571	65817	510112	i had already paid	1481007420	21953	0	4	English	Billing	Payment Status	Billing	PaymentStatus	None	False	InformPayment							
2574	65949	510440	Hai.. My name is Mohd Rosli bin Sajidon<NL>I have already paid my phone bill ( 01110603143 ):<NL>Transaction Status : Success<NL>Account ID : 200089100 <NL>Invoice Id : 1612 - 200089100 <NL>Date : 06 / 12 / 2016 15 : 37 : 32 PM<NL>FPX Txn ID : T 113997470800 <NL>Auth Code : 1612061536320829 <NL>Transaction Amount : MYR 152.36 	1481010084	21960	0	38	English	Billing	Unsuspend lines - (Within 50 days)	Billing	PaymentStatus	None	False	InformPayment							
2576	66008	510666	I HAVE PAYMENT ADY	1481014608	21969	0	4	English	Billing	Unsuspend lines - (Within 50 days)	Billing	PaymentStatus	None	False	InformPayment							
2576	66023	510691	"i know,i have payment on 05 dec 2016 13 : 36 is M 2 u pay bill"	1481014880	21969	0	13	English	Billing	Unsuspend lines - (Within 50 days)	Billing	PaymentStatus	None	False	InformPayment							
2584	66213	512376	"i pay already ,but until now ca't use"	1481080212	22038	0	8	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Reason	False	WhyStillBar							
2592	66509	514913	can you heip to check? i pay rm 107.06 by pbb visa card just now	1481110959	22121	0	14	English	Billing	Make Payment - Selfcare	Billing	PaymentStatus	ObjectName	True	ConfirmPaymentReceived							
2595	66592	515036	can i check if i have successfully debited money into my account?	1481113552	22126	0	12	English	Billing	Payment Status	Billing	PaymentStatus	ObjectName	True	ConfirmPaymentReceived							
2595	66595	515040	i paid rm 300 yesterday but did not receive SMS	1481113576	22126	0	10	English	Billing	Payment Status	Billing	PaymentStatus	Reason	False	NoNotification							
2597	66635	515119	Regarding about my payment	1481115890	22133	0	4	English	Billing	Payment Status	Billing	PaymentStatus	ObjectName	True	PaymentStatusOthers							
2597	66637	515123	kindly assit to check my payment	1481115897	22133	0	6	English	Billing	Payment Status	Billing	PaymentStatus	ObjectName	False	ConfirmPaymentReceived							
2597	66646	515139	just need your assist to confirm my payment is sucessful or not	1481115965	22133	0	12	English	Billing	Payment Status	Billing	PaymentStatus	ObjectName	False	ConfirmPaymentReceived							
2597	66655	515153	so my payment on nov and dec is done right >	1481116084	22133	0	11	English	Billing	Payment Status	Billing	BillOutstanding	ObjectNumeric	False	ConfirmPaymentReceived							
2599	66693	515671	"I have made payment few days ago, but I think my line was blocked"	1481120719	22156	0	14	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	None	False	WhyStillBar							
2599	66728	515809	i have paid 73.86 was for which month fees?	1481121548	22156	0	9	English	Billing	Unsuspend lines - (Within 50 days)	Billing	PaymentStatus	ObjectTime	False	LastPayment							
2600	66766	516030	i already paid my bill but still not shown when i checked	1481123867	22163	0	12	English	Billing	Payment Status	Billing	PaymentStatus	Reason	False	WhyNotUpdated							
2611	67081	518183	"hi, i have paid the bill for 2 months today, but there is no confirmation paid notice from redone, so how can i check the confirmation of the paid bills?"	1481182681	22241	0	30	English	Billing	Make Payment - Kiosk / Epay / BSN / Maybank / RHB	Billing	PaymentStatus	Procedure	False	HowConfirmPaymentReceived							
2611	67100	518211	"if i still didn't get the sms payment success, what should i do?"	1481183092	22241	0	13	English	Billing	Make Payment - Kiosk / Epay / BSN / Maybank / RHB	Billing	PaymentStatus	Procedure	False	HowConfirmPaymentReceived							
2616	67220	519727	I've already made a payment RM 83.77 for the number 013 - 9263149. But until now i did nit receive any sms regarding the payment.	1481207933	22300	0	22	English	Billing	Payment Status	Billing	PaymentStatus	None	False	InformPayment							
2616	67233	519762	The trancsaction is success	1481208188	22300	0	4	English	Billing	Payment Status	None	None	None	False	None							
2622	67394	520838	done make a payment	1481259227	22344	0	4	English	Billing	Make Payment - Selfcare	Billing	PaymentStatus	None	False	InformPayment							
2627	67550	522736	Hi I already paid my bill but still unable connect to internet need your help thanks	1481335534	22414	0	16	English	Billing	Payment Status	Billing	Barring	Reason	False	WhyStillBar							
2639	67837	523740	our payment done	1481353580	22457	0	3	English	Billing	Billing Details	Billing	PaymentStatus	None	False	InformPayment							
2640	67872	523775	which month i dint pay n can check?	1481354173	22458	0	8	English	Billing	Billing Details	Billing	BillOutstanding	ObjectTime	False	BillAmount							
2640	67879	523789	"same question, which month i forgot to pay?"	1481354740	22458	0	8	English	Billing	Billing Details	Billing	BillOutstanding	ObjectTime	False	BillAmount							
2641	67941	523855	PAY 50 % ALSO CANNOT	1481357644	22460	0	4	English	Billing	Billing Details	Billing	BillOutstanding	None	False	PartialPayment							
2642	67990	524126	O...I only can pay on next week	1481366125	22468	0	7	English	Billing	Billing Details	Billing	PaymentChannel	None	False	PaymentChannelOthers							
2647	68101	525204	yes pls...because i settled the bill quite sometimes ....	1481423518	22508	0	9	English	Billing	Un-bar lines - Overdue Payment	Billing	PaymentStatus	None	False	InformPayment							
2649	68145	526636	I already pay you bill 100 RM but when ask you say not receipt	1481500975	22576	0	14	English	Billing	Payment Status	Billing	PaymentStatus	Reason	False	NoNotification							
2649	68148	526643	I pay you already 2 week but now I don't know how	1481501034	22576	0	11	English	Billing	Payment Status	Billing	PaymentStatus	None	False	InformPayment							
2649	68163	526661	I use my online transfer to your account	1481501253	22576	0	8	English	Billing	Payment Status	Billing	PaymentChannel	None	False	PaymentChannelOthers							
2650	68236	526788	First i pay rm 150 first...Can next month I pay full payment..agree	1481505909	22580	0	11	English	Billing	Billing Details	Billing	BillOutstanding	None	False	PartialPayment							
2652	68288	527230	i already payment but no any notice said im already payment	1481517784	22599	0	11	English	Billing	Payment Status	Billing	PaymentStatus	Reason	False	NoNotification							
2652	68304	527259	ya.. but already transfer success..but normally if i transfer success must have 1 notice message to me... but this time not yet	1481518373	22599	0	22	English	Billing	Payment Status	Billing	PaymentStatus	Reason	False	NoNotification							
2659	68504	528374	my payment is made	1481551814	22646	0	4	English	Billing	Unsuspend lines - (Within 50 days)	Billing	PaymentStatus	None	False	InformPayment							
2663	68594	528880	Kindly check my payment	1481589914	22669	0	4	English	Billing	Billing Charges	Billing	PaymentStatus	ObjectName	False	ConfirmPaymentReceived							
2663	68603	528919	Payment is already made on Dec 10 	1481590420	22669	0	7	English	Billing	Billing Charges	Billing	PaymentStatus	None	False	InformPayment							
2679	68928	530484	"Hi. i wanna ask. how come i already make payment, but still havent update on outstanding list?"	1481619193	22750	0	17	English	Billing	Billing Details	Billing	PaymentStatus	Reason	False	WhyNotUpdated							
2684	69051	530922	i make a payment on maybank 2 u amount is RM 100. yesterday i already ask your staff .her say need wait 1 more day..so im waiting..but now still no any notice to me is im ady payment	1481624975	22767	0	34	English	Billing	Payment Status	Billing	PaymentStatus	Reason	False	WhyNotUpdated							
2684	69057	530944	last month i forget to payment..but on this month i payment on 09 / 12 but no settle	1481625136	22767	0	15	English	Billing	Payment Status	Billing	PaymentStatus	None	False	InformPayment							
2684	69067	530972	i payment on 9 / 12 how many day ago?	1481625567	22767	0	8	English	Billing	Payment Status	Billing	PaymentStatus	Object	False	InformPayment							
2684	69073	530991	so i make a payment	1481625870	22767	0	5	English	Billing	Payment Status	Billing	PaymentStatus	None	False	InformPayment							
2686	69170	531398	i just would like to know about my payment status	1481633380	22783	0	10	English	Billing	Payment Status	Billing	PaymentStatus	ObjectName	False	ConfirmPaymentReceived							
2686	69171	531400	i just paid for RM 90 for my bill	1481633388	22783	0	8	English	Billing	Payment Status	Billing	PaymentStatus	None	False	InformPayment							
2688	69208	531544	i have payment but still receive msg on outstanding balance	1481635222	22790	0	10	English	Billing	Payment Status	Billing	PaymentStatus	Reason	False	WhyNotUpdated							
2688	69223	531645	i have just made a payment last few days	1481636140	22790	0	9	English	Billing	Payment Status	Billing	PaymentStatus	None	False	InformPayment							
2688	69231	531668	i have made full payment.	1481636280	22790	0	5	English	Billing	Payment Status	Billing	PaymentStatus	None	False	InformPayment							
2689	69275	532055	i have just paid my redone bill but i am confused with your bill statement.	1481639958	22807	0	15	English	Billing	Billing Details	Billing	PaymentStatus	None	False	PaymentStatusOthers							
2689	69277	532059	i was initially charged RM 50.88. but this month i am paying RM 101.76 	1481639998	22807	0	13	English	Billing	Billing Details	Billing	BillOutstanding	Reason	False	WhyBillAmount							
2689	69294	532146	yes. in the month of July 2017 i paid 101.76 	1481641282	22807	0	10	English	Billing	Billing Details	Billing	PaymentStatus	None	False	InformPayment							
2689	69295	532149	may i know this payment is for which month bill?	1481641303	22807	0	10	English	Billing	Billing Details	Billing	BillOutstanding	ObjectTime	False	PayingMonth							
2689	69297	532159	the march bill is paying for which month?	1481641490	22807	0	8	English	Billing	Billing Details	Billing	BillOutstanding	ObjectTime	False	PayingMonth							
2689	69299	532164	the payment on March 22 2016 is payment of which month bill?	1481641634	22807	0	12	English	Billing	Billing Details	Billing	BillOutstanding	ObjectTime	False	PayingMonth							
2690	69309	532261	"hi admin can check for my bil, because I have already pay half of a amount with maybank 2 u but i still dont get sms from redone info about a payment."	1481643203	22821	0	30	English	Billing	Payment Status	Billing	PaymentStatus	Object	False	ConfirmPaymentReceived							
2690	69324	532295	Ooo like that mayby the payment that I made through maybank 2 u last night not yet in process	1481643588	22821	0	17	English	Billing	Payment Status	Billing	PaymentStatus	None	False	InformPayment							
2696	69445	534197	hello sir pls check my payment today	1481701971	22911	0	7	English	Billing	Payment Status	Billing	PaymentStatus	ObjectName	False	ConfirmPaymentReceived							
2696	69459	534269	i need too check my payment roday	1481702546	22911	0	7	English	Billing	Payment Status	Billing	PaymentStatus	ObjectName	False	ConfirmPaymentReceived							
2702	69605	534551	may i ask the payment status for my friends who r using redone ?	1481706517	22925	0	14	English	Billing	Billing Details	Billing	PaymentStatus	ObjectName	False	ConfirmPaymentReceived							
2719	70085	536794	"I JUST PAY ONLINE ,WANT TO CHECK"	1481765397	23028	0	7	English	Billing	Un-bar lines - Overdue Payment	Billing	PaymentStatus	ObjectName	False	ConfirmPaymentReceived							
2719	70091	536812	"CHECK MY PHONE NO. STATUS ,TQ"	1481765571	23028	0	6	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	ObjectName	False	LineStatus							
2732	70453	537877	I HAVE MADE PAYMENT VIA JOMPAY TODAY	1481772308	23069	0	7	English	Billing	Payment Status	Billing	PaymentStatus	None	False	InformPayment							
2732	70464	537927	is thay payment via jompay take time	1481772574	23069	0	7	English	Billing	Payment Status	Billing	PaymentChannel	ObjectTime	True	WhenProcess							
2740	70678	539529	kind you check my status	1481786464	23134	0	5	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	ObjectName	False	LineStatus							
2740	70686	539540	i already made a payment this morning	1481786792	23134	0	7	English	Billing	Un-bar lines - Overdue Payment	Billing	PaymentStatus	None	False	InformPayment							
2740	70689	539544	i got the email say that i have to pay RM 77 ++ to avoid the barred	1481786916	23134	0	16	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	None	False	CheckUnbarAmount							
2740	70698	539615	i hve done the payment now	1481787582	23134	0	6	English	Billing	Un-bar lines - Overdue Payment	Billing	PaymentStatus	None	False	InformPayment							
2743	70763	539809	then wat you need ?	1481788235	23143	0	5	English	Billing	Payment Status	None	None	None	False	None							
2746	70907	539901	"pls assist to check my status <NL>previously it was barred , i did pay just now with maybank 2 u<NL> RM 45.15 "	1481789020	23149	0	19	English	Billing	Payment Status	Billing	Barring	ObjectName	False	LineStatus							
2748	70941	539982	Hi..I Mansor.<NL>I have send slip payment for account No. 200182506 	1481789797	23152	0	10	English	Billing	Payment Status	Billing	PaymentStatus	None	False	InformPayment							
2750	71007	540078	this is the Transaction ID : T 113946588100 	1481790444	23156	0	7	English	Billing	Unsuspend lines - (Within 50 days)	None	None	None	False	None							
2763	71334	541724	Hi i just paid another rm 170 	1481812200	23240	0	6	English	Billing	Payment Status	Billing	PaymentStatus	None	False	InformPayment							
2773	71622	543918	"ok , payment done"	1481854634	23332	0	4	English	Billing	Un-bar lines - Overdue Payment	Billing	PaymentStatus	None	False	InformPayment							
